Date,Site,Logger,WNStime,Season,WNSWinters,Ct,Pd,Type,slope,intercept,logDNA,x,z,Tmean,Tmedian,Tsd,Tmin,Tmax,Trange
8/9/13,2,319,3,Summer,1,0,0,swab,-3.37,37.252,0,194.13,1.37,NA,NA,NA,NA,NA,NA
8/9/13,2,320,3,Summer,1,0,0,swab,-3.37,37.252,0,190.95,1.37,NA,NA,NA,NA,NA,NA
8/9/13,2,321,3,Summer,1,0,0,sediment,-3.428,38.163,0,187.77,0,12.765,12.765,0,12.765,12.765,0
8/9/13,2,321,3,Summer,1,0,0,swab,-3.37,37.252,0,187.77,1.5,12.765,12.765,0,12.765,12.765,0
8/9/13,2,322,3,Summer,1,0,0,swab,-3.37,37.252,0,186.18,2.6,12.6795,12.6795,0.04454773,12.648,12.711,0.063
8/9/13,2,323,3,Summer,1,0,0,sediment,-3.428,38.163,0,183,0,12.687,12.687,0.04384062,12.656,12.718,0.062
8/9/13,2,323,3,Summer,1,0,0,swab,-3.37,37.252,0,183,1.5,12.687,12.687,0.04384062,12.656,12.718,0.062
8/9/13,2,324,3,Summer,1,38.11,1,sediment,-3.428,38.163,0.02,190.95,0,12.656,12.656,0,12.656,12.656,0
8/9/13,2,325,3,Summer,1,32.65,1,sediment,-3.428,38.163,1.61,184.59,0,NA,NA,NA,NA,NA,NA
8/20/13,5,101,15,Summer,5,0,0,swab,-3.324,36.988,0,95,1.34,NA,NA,NA,NA,NA,NA
8/20/13,5,102,15,Summer,5,0,0,swab,-3.324,36.988,0,97,2.29,NA,NA,NA,NA,NA,NA
8/20/13,5,103,15,Summer,5,0,0,swab,-3.324,36.988,0,99,1.69,NA,NA,NA,NA,NA,NA
8/20/13,5,104,15,Summer,5,0,0,swab,-3.324,36.988,0,101,1.69,9.149,9.149,0,9.149,9.149,0
8/20/13,5,105,15,Summer,5,0,0,swab,-3.324,36.988,0,103,1.69,NA,NA,NA,NA,NA,NA
8/20/13,5,106,15,Summer,5,0,0,swab,-3.324,36.988,0,105,1.69,NA,NA,NA,NA,NA,NA
8/20/13,5,107,15,Summer,5,0,0,swab,-3.324,36.988,0,107,1.69,NA,NA,NA,NA,NA,NA
8/20/13,5,108,15,Summer,5,0,0,swab,-3.324,36.988,0,95,3.05,NA,NA,NA,NA,NA,NA
8/20/13,5,109,15,Summer,5,0,0,swab,-3.324,36.988,0,97,3.05,NA,NA,NA,NA,NA,NA
8/20/13,5,110,15,Summer,5,0,0,swab,-3.324,36.988,0,99,3.05,NA,NA,NA,NA,NA,NA
8/20/13,5,111,15,Summer,5,0,0,swab,-3.324,36.988,0,101,3.05,NA,NA,NA,NA,NA,NA
8/20/13,5,112,15,Summer,5,37.57,1,swab,-3.324,36.988,-0.18,103,2.45,9.203,9.203,0,9.203,9.203,0
8/20/13,5,113,15,Summer,5,0,0,swab,-3.324,36.988,0,105,2.55,NA,NA,NA,NA,NA,NA
8/20/13,5,114,15,Summer,5,0,0,swab,-3.324,36.988,0,107,2.5,9.257,9.278,0.03637307,9.215,9.278,0.063
8/20/13,5,115,15,Summer,5,0,0,swab,-3.324,36.988,0,95,4.02,NA,NA,NA,NA,NA,NA
8/20/13,5,116,15,Summer,5,0,0,swab,-3.324,36.988,0,97,4.32,NA,NA,NA,NA,NA,NA
8/20/13,5,117,15,Summer,5,0,0,swab,-3.324,36.988,0,99,5.1,NA,NA,NA,NA,NA,NA
8/20/13,5,118,15,Summer,5,0,0,swab,-3.324,36.988,0,101,5.1,NA,NA,NA,NA,NA,NA
8/20/13,5,119,15,Summer,5,0,0,swab,-3.324,36.988,0,103,5.1,9.29,9.29,0,9.29,9.29,0
8/20/13,5,120,15,Summer,5,0,0,swab,-3.324,36.988,0,105,2.98,NA,NA,NA,NA,NA,NA
8/20/13,5,121,15,Summer,5,0,0,swab,-3.324,36.988,0,107,1.5,9.532,9.511,0.03637307,9.511,9.574,0.063
8/20/13,5,122,15,Summer,5,0,0,sediment,-3.428,38.163,0,101,0,9.134,9.134,0,9.134,9.134,0
8/20/13,5,123,15,Summer,5,38.11,1,sediment,-3.428,38.163,0.02,101,0,9.201,9.201,0,9.201,9.201,0
8/20/13,5,124,15,Summer,5,0,0,sediment,-3.428,38.163,0,101,0,9.291,9.312,0.03637307,9.249,9.312,0.063
8/20/13,5,201,15,Summer,5,0,0,swab,-3.324,36.988,0,130,2.16,NA,NA,NA,NA,NA,NA
8/20/13,5,202,15,Summer,5,0,0,swab,-3.324,36.988,0,132.9666667,2.73,NA,NA,NA,NA,NA,NA
8/20/13,5,203,15,Summer,5,0,0,swab,-3.324,36.988,0,135.9333333,2.33,10.2885,10.2885,0.04454773,10.257,10.32,0.063
8/20/13,5,204,15,Summer,5,0,0,swab,-3.324,36.988,0,138.9,2.55,NA,NA,NA,NA,NA,NA
8/20/13,5,205,15,Summer,5,0,0,swab,-3.324,36.988,0,141.8666667,2.55,NA,NA,NA,NA,NA,NA
8/20/13,5,206,15,Summer,5,0,0,swab,-3.324,36.988,0,144.8333333,2.3,NA,NA,NA,NA,NA,NA
8/20/13,5,207,15,Summer,5,0,0,swab,-3.324,36.988,0,147.8,2.48,NA,NA,NA,NA,NA,NA
8/20/13,5,208,15,Summer,5,0,0,swab,-3.324,36.988,0,130,0.82,10.57,10.57,0,10.57,10.57,0
8/20/13,5,209,15,Summer,5,0,0,swab,-3.324,36.988,0,132.97,1.72,10.633,10.633,0,10.633,10.633,0
8/20/13,5,210,15,Summer,5,0,0,swab,-3.324,36.988,0,135.93,1.72,NA,NA,NA,NA,NA,NA
8/20/13,5,211,15,Summer,5,0,0,swab,-3.324,36.988,0,138.9,1.38,10.539,10.539,0,10.539,10.539,0
8/20/13,5,212,15,Summer,5,0,0,swab,-3.324,36.988,0,141.87,1.34,NA,NA,NA,NA,NA,NA
8/20/13,5,213,15,Summer,5,0,0,swab,-3.324,36.988,0,144.83,1.63,10.571,10.571,0,10.571,10.571,0
8/20/13,5,214,15,Summer,5,0,0,swab,-3.324,36.988,0,147.8,1.36,NA,NA,NA,NA,NA,NA
8/20/13,5,215,15,Summer,5,0,0,swab,-3.324,36.988,0,130,0.5,10.622,10.622,0,10.622,10.622,0
8/20/13,5,216,15,Summer,5,36.98,1,swab,-3.324,36.988,0,132.97,1.15,NA,NA,NA,NA,NA,NA
8/20/13,5,217,15,Summer,5,0,0,swab,-3.324,36.988,0,135.93,1.09,NA,NA,NA,NA,NA,NA
8/20/13,5,218,15,Summer,5,0,0,swab,-3.324,36.988,0,138.9,1.21,10.637,10.637,0,10.637,10.637,0
8/20/13,5,219,15,Summer,5,0,0,swab,-3.324,36.988,0,141.87,1.15,10.693,10.693,0,10.693,10.693,0
8/20/13,5,220,15,Summer,5,0,0,swab,-3.324,36.988,0,144.83,1.24,NA,NA,NA,NA,NA,NA
8/20/13,5,221,15,Summer,5,0,0,swab,-3.324,36.988,0,147.8,1.05,NA,NA,NA,NA,NA,NA
8/20/13,5,222,15,Summer,5,0,0,swab,-3.324,36.988,0,130,0.5,NA,NA,NA,NA,NA,NA
8/20/13,5,223,15,Summer,5,0,0,swab,-3.324,36.988,0,132.97,0.89,NA,NA,NA,NA,NA,NA
8/20/13,5,224,15,Summer,5,0,0,swab,-3.324,36.988,0,135.93,0.97,10.8475,10.8475,0.04454773,10.816,10.879,0.063
8/20/13,5,225,15,Summer,5,0,0,swab,-3.324,36.988,0,138.9,0.97,NA,NA,NA,NA,NA,NA
8/20/13,5,226,15,Summer,5,0,0,swab,-3.324,36.988,0,141.87,0.2,NA,NA,NA,NA,NA,NA
8/20/13,5,227,15,Summer,5,0,0,swab,-3.324,36.988,0,144.83,0.3,NA,NA,NA,NA,NA,NA
8/20/13,5,228,15,Summer,5,0,0,swab,-3.324,36.988,0,147.8,0.5,NA,NA,NA,NA,NA,NA
8/20/13,5,229,15,Summer,5,32.94,1,sediment,-3.428,38.163,1.52,144.83,0,10.336,10.336,0,10.336,10.336,0
8/20/13,5,230,15,Summer,5,36.26,1,sediment,-3.428,38.163,0.56,144.83,0,NA,NA,NA,NA,NA,NA
8/20/13,5,231,15,Summer,5,38.57,1,sediment,-3.428,38.163,-0.12,144.83,0,10.477,10.477,0,10.477,10.477,0
8/20/13,5,232,15,Summer,5,0,0,sediment,-3.428,38.163,0,144.83,0,NA,NA,NA,NA,NA,NA
8/20/13,5,301,15,Summer,5,0,0,swab,-3.324,36.988,0,153.32,2.6,9.525,9.525,0,9.525,9.525,0
8/20/13,5,302,15,Summer,5,0,0,swab,-3.324,36.988,0,156.64,2.6,9.528,9.528,0.04384062,9.497,9.559,0.062
8/20/13,5,303,15,Summer,5,37.63,1,swab,-3.324,36.988,-0.19,153.32,1.7,NA,NA,NA,NA,NA,NA
8/20/13,5,304,15,Summer,5,36.52,1,swab,-3.324,36.988,0.14,156.64,1.7,NA,NA,NA,NA,NA,NA
8/20/13,5,305,15,Summer,5,0,0,swab,-3.324,36.988,0,150,1,10.785,10.785,0.04384062,10.754,10.816,0.062
8/20/13,5,306,15,Summer,5,34.63,1,swab,-3.324,36.988,0.71,156.64,2.5,10.708,10.708,0,10.708,10.708,0
8/20/13,5,307,15,Summer,5,0,0,swab,-3.324,36.988,0,159.96,1.2,10.703,10.703,0,10.703,10.703,0
8/20/13,5,308,15,Summer,5,0,0,swab,-3.324,36.988,0,150,1,NA,NA,NA,NA,NA,NA
8/20/13,5,309,15,Summer,5,0,0,swab,-3.324,36.988,0,156.64,1.5,NA,NA,NA,NA,NA,NA
8/20/13,5,310,15,Summer,5,0,0,swab,-3.324,36.988,0,159.96,1,11.2995,11.2995,0.04454773,11.268,11.331,0.063
8/20/13,5,311,15,Summer,5,0,0,swab,-3.324,36.988,0,150,0.4,NA,NA,NA,NA,NA,NA
8/20/13,5,312,15,Summer,5,0,0,swab,-3.324,36.988,0,156.64,0.6,NA,NA,NA,NA,NA,NA
8/20/13,5,313,15,Summer,5,0,0,swab,-3.324,36.988,0,159.96,0.3,11.334,11.334,0,11.334,11.334,0
8/20/13,5,314,15,Summer,5,33.57,1,sediment,-3.428,38.163,1.34,156.64,0,9.338,9.338,0,9.338,9.338,0
8/20/13,5,315,15,Summer,5,35.02,1,sediment,-3.428,38.163,0.92,156.64,0,10.001,10.001,0,10.001,10.001,0
8/20/13,5,316,15,Summer,5,35.1,1,sediment,-3.428,38.163,0.89,156.64,0,NA,NA,NA,NA,NA,NA
8/20/13,5,317,15,Summer,5,36.55,1,sediment,-3.428,38.163,0.47,156.64,0,NA,NA,NA,NA,NA,NA
8/20/13,5,318,15,Summer,5,36.32,1,sediment,-3.428,38.163,0.54,156.64,0,11.155,11.155,0,11.155,11.155,0
8/21/13,6,101,18,Summer,6,0,0,swab,-3.578,38.844,0,0,1.09,9.385,9.385,0,9.385,9.385,0
8/21/13,6,102,18,Summer,6,0,0,swab,-3.578,38.844,0,0,2.2,10.1205,10.1205,0.04454773,10.089,10.152,0.063
8/21/13,6,103,18,Summer,6,39.64,1,swab,-3.578,38.844,-0.22,0,1.07,9.5845,9.5845,0.08838835,9.522,9.647,0.125
8/21/13,6,104,18,Summer,6,0,0,swab,-3.578,38.844,0,0,1.96,NA,NA,NA,NA,NA,NA
8/21/13,6,105,18,Summer,6,0,0,swab,-3.578,38.844,0,0,1,9.594,9.594,0.13293607,9.5,9.688,0.188
8/21/13,6,106,18,Summer,6,37.66,1,swab,-3.578,38.844,0.33,0,1.98,NA,NA,NA,NA,NA,NA
8/21/13,6,107,18,Summer,6,0,0,swab,-3.578,38.844,0,0,1.07,8.6205,8.6205,0.04454773,8.589,8.652,0.063
8/21/13,6,108,18,Summer,6,0,0,swab,-3.578,38.844,0,0,2.06,8.06,8.06,0,8.06,8.06,0
8/21/13,6,109,18,Summer,6,38.26,1,swab,-3.578,38.844,0.16,0,1.03,8.5535,8.5535,0.04454773,8.522,8.585,0.063
8/21/13,6,110,18,Summer,6,0,0,swab,-3.578,38.844,0,0,2.1,8.971,8.971,0,8.971,8.971,0
8/21/13,6,111,18,Summer,6,36.73,1,swab,-3.578,38.844,0.59,0,0.95,NA,NA,NA,NA,NA,NA
8/21/13,6,112,18,Summer,6,35.47,1,swab,-3.578,38.844,0.94,0,2.03,8.8325,8.8325,0.08838835,8.77,8.895,0.125
8/21/13,6,113,18,Summer,6,0,0,swab,-3.578,38.844,0,0,1.12,8.255,8.255,0.04384062,8.224,8.286,0.062
8/21/13,6,114,18,Summer,6,0,0,swab,-3.578,38.844,0,0,2.13,8.895,8.895,0,8.895,8.895,0
8/21/13,6,115,18,Summer,6,0,0,swab,-3.578,38.844,0,0,0.97,8.1275,8.1275,0.08838835,8.065,8.19,0.125
8/21/13,6,116,18,Summer,6,0,0,swab,-3.578,38.844,0,0,1.89,8.4245,8.4245,0.04454773,8.393,8.456,0.063
8/21/13,6,117,18,Summer,6,0,0,swab,-3.578,38.844,0,0,1.29,7.9235,7.9235,0.04454773,7.892,7.955,0.063
8/21/13,6,118,18,Summer,6,37.58,1,swab,-3.578,38.844,0.35,0,2.21,NA,NA,NA,NA,NA,NA
8/21/13,6,119,18,Summer,6,0,0,swab,-3.578,38.844,0,0,1.13,8.4245,8.4245,0.04454773,8.393,8.456,0.063
8/21/13,6,120,18,Summer,6,0,0,swab,-3.578,38.844,0,0,2.01,7.528,7.528,0,7.528,7.528,0
8/21/13,6,121,18,Summer,6,30.22,1,sediment,-3.323,37.692,2.25,0,0,9.5525,9.5525,0.04454773,9.521,9.584,0.063
8/21/13,6,122,18,Summer,6,32.85,1,sediment,-3.323,37.692,1.46,0,0,8.436,8.436,0,8.436,8.436,0
8/21/13,6,123,18,Summer,6,31.91,1,sediment,-3.323,37.692,1.74,0,0,8.163,8.163,0.04384062,8.132,8.194,0.062
8/21/13,6,124,18,Summer,6,31.2,1,sediment,-3.323,37.692,1.95,0,0,7.6555,7.6555,0.04454773,7.624,7.687,0.063
8/21/13,6,125,18,Summer,6,33.38,1,sediment,-3.323,37.692,1.3,0,0,NA,NA,NA,NA,NA,NA
8/21/13,6,201,18,Summer,6,0,0,swab,-3.578,38.844,0,6.6,1.12,6.17,6.17,0,6.17,6.17,0
8/21/13,6,202,18,Summer,6,37.9,1,swab,-3.578,38.844,0.26,6.6,2.92,6.245,6.245,0,6.245,6.245,0
8/21/13,6,203,18,Summer,6,33.12,1,swab,-3.578,38.844,1.6,6.6,1.71,NA,NA,NA,NA,NA,NA
8/21/13,6,204,18,Summer,6,34.87,1,swab,-3.578,38.844,1.11,6.6,2.23,6.5145,6.5145,0.04454773,6.483,6.546,0.063
8/21/13,6,205,18,Summer,6,0,0,swab,-3.578,38.844,0,6.6,1.49,6.127,6.127,0,6.127,6.127,0
8/21/13,6,206,18,Summer,6,38.36,1,swab,-3.578,38.844,0.14,6.6,3.87,6.586,6.586,0,6.586,6.586,0
8/21/13,6,207,18,Summer,6,37.82,1,swab,-3.578,38.844,0.29,6.6,0.91,6.238,6.238,0,6.238,6.238,0
8/21/13,6,208,18,Summer,6,34.13,1,swab,-3.578,38.844,1.32,6.6,3.34,6.337,6.337,0,6.337,6.337,0
8/21/13,6,209,18,Summer,6,34.95,1,swab,-3.578,38.844,1.09,6.6,1.37,6.088,6.088,0,6.088,6.088,0
8/21/13,6,210,18,Summer,6,35.68,1,swab,-3.578,38.844,0.88,6.6,3.74,6.295,6.295,0,6.295,6.295,0
8/21/13,6,211,18,Summer,6,37.63,1,swab,-3.578,38.844,0.34,6.6,2.13,5.864,5.864,0,5.864,5.864,0
8/21/13,6,212,18,Summer,6,36.98,1,swab,-3.578,38.844,0.52,6.6,4.12,6.4835,6.4835,0.04454773,6.452,6.515,0.063
8/21/13,6,213,18,Summer,6,36.7,1,swab,-3.578,38.844,0.6,6.6,1.23,5.979,5.979,0.04384062,5.948,6.01,0.062
8/21/13,6,214,18,Summer,6,34.85,1,swab,-3.578,38.844,1.12,6.6,3.7,6.4455,6.4455,0.04454773,6.414,6.477,0.063
8/21/13,6,215,18,Summer,6,36.54,1,swab,-3.578,38.844,0.65,6.6,1.5,NA,NA,NA,NA,NA,NA
8/21/13,6,216,18,Summer,6,36.79,1,swab,-3.578,38.844,0.57,6.6,2.24,NA,NA,NA,NA,NA,NA
8/21/13,6,217,18,Summer,6,36.37,1,swab,-3.578,38.844,0.69,6.6,1.43,5.676,5.676,0,5.676,5.676,0
8/21/13,6,218,18,Summer,6,37.06,1,swab,-3.578,38.844,0.5,6.6,2.85,NA,NA,NA,NA,NA,NA
8/21/13,6,219,18,Summer,6,35.38,1,swab,-3.578,38.844,0.97,6.6,1.76,5.6465,5.6465,0.04454773,5.615,5.678,0.063
8/21/13,6,220,18,Summer,6,34.33,1,swab,-3.578,38.844,1.26,6.6,3.93,5.937,5.937,0.08909545,5.874,6,0.126
8/21/13,6,221,18,Summer,6,28.97,1,sediment,-3.323,37.692,2.62,6.6,0,NA,NA,NA,NA,NA,NA
8/21/13,6,222,18,Summer,6,26.92,1,sediment,-3.323,37.692,3.24,6.6,0,6.119,6.119,0,6.119,6.119,0
8/21/13,6,223,18,Summer,6,31.79,1,sediment,-3.323,37.692,1.78,6.6,0,5.916,5.916,0.04384062,5.885,5.947,0.062
8/21/13,6,224,18,Summer,6,27.12,1,sediment,-3.323,37.692,3.18,6.6,0,5.49,5.49,0,5.49,5.49,0
8/21/13,6,225,18,Summer,6,27.45,1,sediment,-3.323,37.692,3.08,6.6,0,5.76,5.76,0,5.76,5.76,0
8/21/13,6,301,18,Summer,6,0,0,swab,-3.578,38.844,0,22,1.51,4.766,4.766,0,4.766,4.766,0
8/21/13,6,302,18,Summer,6,0,0,swab,-3.578,38.844,0,17,3.53,NA,NA,NA,NA,NA,NA
8/21/13,6,303,18,Summer,6,34.23,1,swab,-3.578,38.844,1.29,22,1.9,4.802,4.802,0,4.802,4.802,0
8/21/13,6,304,18,Summer,6,38.35,1,swab,-3.578,38.844,0.14,17,4.19,4.807,4.807,0,4.807,4.807,0
8/21/13,6,305,18,Summer,6,0,0,swab,-3.578,38.844,0,22,1.8,4.861,4.861,0,4.861,4.861,0
8/21/13,6,306,18,Summer,6,0,0,swab,-3.578,38.844,0,17,4,4.799,4.799,0,4.799,4.799,0
8/21/13,6,307,18,Summer,6,37.86,1,swab,-3.502,37.827,-0.01,22,1.75,4.757,4.757,0,4.757,4.757,0
8/21/13,6,308,18,Summer,6,0,0,swab,-3.502,37.827,0,17,3,4.879,4.879,0,4.879,4.879,0
8/21/13,6,309,18,Summer,6,0,0,swab,-3.502,37.827,0,22,1.76,4.828,4.828,0,4.828,4.828,0
8/21/13,6,310,18,Summer,6,35.34,1,swab,-3.502,37.827,0.71,17,3.74,4.931,4.931,0,4.931,4.931,0
8/21/13,6,311,18,Summer,6,0,0,swab,-3.502,37.827,0,22,1.34,4.886,4.886,0,4.886,4.886,0
8/21/13,6,312,18,Summer,6,36.77,1,swab,-3.502,37.827,0.3,17,3.46,4.947,4.947,0,4.947,4.947,0
8/21/13,6,313,18,Summer,6,34.99,1,swab,-3.502,37.827,0.81,22,1.91,4.9545,4.9545,0.04454773,4.923,4.986,0.063
8/21/13,6,314,18,Summer,6,38.26,1,swab,-3.502,37.827,-0.12,17,3.87,5.007,5.007,0,5.007,5.007,0
8/21/13,6,315,18,Summer,6,37.36,1,swab,-3.502,37.827,0.13,22,1.85,4.912,4.912,0,4.912,4.912,0
8/21/13,6,316,18,Summer,6,36.22,1,swab,-3.502,37.827,0.46,17,3.28,5.112,5.112,0,5.112,5.112,0
8/21/13,6,317,18,Summer,6,38.49,1,swab,-3.502,37.827,-0.19,22,1.32,5.009,5.009,0.04384062,4.978,5.04,0.062
8/21/13,6,318,18,Summer,6,33.93,1,swab,-3.502,37.827,1.11,17,3.14,5.135,5.135,0,5.135,5.135,0
8/21/13,6,319,18,Summer,6,38.06,1,swab,-3.502,37.827,-0.07,358,1.2,5.112,5.112,0,5.112,5.112,0
8/21/13,6,320,18,Summer,6,33.2,1,swab,-3.502,37.827,1.32,363.2,3.45,NA,NA,NA,NA,NA,NA
8/21/13,6,321,18,Summer,6,38.05,1,sediment,-3.323,37.692,-0.11,22,0,4.798,4.798,0,4.798,4.798,0
8/21/13,6,322,18,Summer,6,33.54,1,sediment,-3.323,37.692,1.25,22,0,4.906,4.906,0,4.906,4.906,0
8/21/13,6,323,18,Summer,6,33.95,1,sediment,-3.323,37.692,1.12,22,0,4.915,4.915,0,4.915,4.915,0
8/21/13,6,324,18,Summer,6,32.73,1,sediment,-3.323,37.692,1.49,22,0,4.925,4.925,0,4.925,4.925,0
8/21/13,6,325,18,Summer,6,33.02,1,sediment,-3.323,37.692,1.4,22,0,5.175,5.175,0,5.175,5.175,0
8/22/13,4,101,20,Summer,7,0,0,swab,-3.432,37.618,0,30.5,1.63,7.892,7.892,0,7.892,7.892,0
8/22/13,4,102,20,Summer,7,0,0,swab,-3.432,37.618,0,31.75,2.68,7.773,7.773,0,7.773,7.773,0
8/22/13,4,102,20,Summer,7,34.74,1,sediment,-3.311,37.341,0.79,31.75,0,7.773,7.773,0,7.773,7.773,0
8/22/13,4,103,20,Summer,7,0,0,swab,-3.432,37.618,0,33,1.32,NA,NA,NA,NA,NA,NA
8/22/13,4,104,20,Summer,7,0,0,swab,-3.432,37.618,0,34.25,3.42,7.765,7.765,0,7.765,7.765,0
8/22/13,4,105,20,Summer,7,0,0,swab,-3.432,37.618,0,35.5,1.61,NA,NA,NA,NA,NA,NA
8/22/13,4,106,20,Summer,7,0,0,swab,-3.432,37.618,0,36.75,3.16,NA,NA,NA,NA,NA,NA
8/22/13,4,107,20,Summer,7,0,0,swab,-3.432,37.618,0,38,1.68,NA,NA,NA,NA,NA,NA
8/22/13,4,108,20,Summer,7,38.23,1,swab,-3.432,37.618,-0.18,39.25,3.21,7.71,7.71,0,7.71,7.71,0
8/22/13,4,109,20,Summer,7,0,0,swab,-3.432,37.618,0,40.5,1.65,7.703,7.703,0,7.703,7.703,0
8/22/13,4,110,20,Summer,7,NA,1,swab,-3.432,37.618,NA,34.25,1.38,NA,NA,NA,NA,NA,NA
8/22/13,4,111,20,Summer,7,0,0,swab,-3.432,37.618,0,35.8125,3.81,NA,NA,NA,NA,NA,NA
8/22/13,4,112,20,Summer,7,0,0,swab,-3.432,37.618,0,37.375,1.73,NA,NA,NA,NA,NA,NA
8/22/13,4,112,20,Summer,7,35.27,1,sediment,-3.311,37.341,0.63,37.38,0,NA,NA,NA,NA,NA,NA
8/22/13,4,113,20,Summer,7,36.88,1,swab,-3.432,37.618,0.21,38.9375,3.26,7.632,7.632,0,7.632,7.632,0
8/22/13,4,114,20,Summer,7,0,0,swab,-3.432,37.618,0,40.5,1.82,NA,NA,NA,NA,NA,NA
8/22/13,4,115,20,Summer,7,37.69,1,swab,-3.432,37.618,-0.02,42.0625,3.28,7.703,7.703,0,7.703,7.703,0
8/22/13,4,116,20,Summer,7,0,0,swab,-3.432,37.618,0,43.625,1.62,NA,NA,NA,NA,NA,NA
8/22/13,4,117,20,Summer,7,34.87,1,swab,-3.432,37.618,0.8,45.1875,2.14,NA,NA,NA,NA,NA,NA
8/22/13,4,118,20,Summer,7,33.65,1,sediment,-3.311,37.341,1.11,46.75,0,7.606,7.606,0,7.606,7.606,0
8/22/13,4,118,20,Summer,7,0,0,swab,-3.432,37.618,0,46.75,1.07,7.606,7.606,0,7.606,7.606,0
8/22/13,4,124,20,Summer,7,34.29,1,sediment,-3.311,37.341,0.92,35.81,0,NA,NA,NA,NA,NA,NA
8/22/13,4,125,20,Summer,7,32.36,1,sediment,-3.311,37.341,1.5,42.06,0,NA,NA,NA,NA,NA,NA
8/22/13,4,201,20,Summer,7,0,0,swab,-3.432,37.618,0,61,1.12,7.702,7.702,0,7.702,7.702,0
8/22/13,4,202,20,Summer,7,37.62,1,swab,-3.432,37.618,0,62.675,4.77,NA,NA,NA,NA,NA,NA
8/22/13,4,203,20,Summer,7,37.57,1,swab,-3.432,37.618,0.01,64.35,1.44,7.544,7.544,0,7.544,7.544,0
8/22/13,4,204,20,Summer,7,0,0,swab,-3.432,37.618,0,66.025,3.5,NA,NA,NA,NA,NA,NA
8/22/13,4,205,20,Summer,7,0,0,swab,-3.432,37.618,0,67.7,1.1,7.706,7.706,0,7.706,7.706,0
8/22/13,4,206,20,Summer,7,35.96,1,swab,-3.432,37.618,0.48,69.375,3.83,NA,NA,NA,NA,NA,NA
8/22/13,4,207,20,Summer,7,33.17,1,swab,-3.432,37.618,1.3,71.05,1.19,7.7495,7.7495,0.04454773,7.718,7.781,0.063
8/22/13,4,208,20,Summer,7,0,0,swab,-3.432,37.618,0,72.725,1.63,NA,NA,NA,NA,NA,NA
8/22/13,4,209,20,Summer,7,0,0,swab,-3.432,37.618,0,74.4,1.02,NA,NA,NA,NA,NA,NA
8/22/13,4,210,20,Summer,7,37.45,1,swab,-3.432,37.618,0.05,61,1.37,NA,NA,NA,NA,NA,NA
8/22/13,4,210,20,Summer,7,33.56,1,sediment,-3.311,37.341,1.14,61,0,NA,NA,NA,NA,NA,NA
8/22/13,4,211,20,Summer,7,0,0,swab,-3.432,37.618,0,62.675,2.77,NA,NA,NA,NA,NA,NA
8/22/13,4,212,20,Summer,7,0,0,swab,-3.432,37.618,0,64.35,1.38,7.71,7.71,0,7.71,7.71,0
8/22/13,4,213,20,Summer,7,29.34,1,swab,-3.432,37.618,2.41,66.025,3.9,NA,NA,NA,NA,NA,NA
8/22/13,4,213,20,Summer,7,32.91,1,sediment,-3.311,37.341,1.34,66.03,0,NA,NA,NA,NA,NA,NA
8/22/13,4,214,20,Summer,7,34.45,1,swab,-3.432,37.618,0.92,67.7,1.21,7.725,7.725,0,7.725,7.725,0
8/22/13,4,215,20,Summer,7,0,0,swab,-3.432,37.618,0,69.375,3.83,NA,NA,NA,NA,NA,NA
8/22/13,4,216,20,Summer,7,37.49,1,swab,-3.432,37.618,0.04,71.05,1.08,NA,NA,NA,NA,NA,NA
8/22/13,4,217,20,Summer,7,36.48,1,swab,-3.432,37.618,0.33,72.725,1.81,NA,NA,NA,NA,NA,NA
8/22/13,4,218,20,Summer,7,0,0,swab,-3.432,37.618,0,74.4,1.39,NA,NA,NA,NA,NA,NA
8/22/13,4,219,20,Summer,7,35.79,1,swab,-3.432,37.618,0.53,66.025,5.9,7.706,7.706,0,7.706,7.706,0
8/22/13,4,220,20,Summer,7,38.42,1,swab,-3.432,37.618,-0.23,71.05,3.59,NA,NA,NA,NA,NA,NA
8/22/13,4,220,20,Summer,7,31.64,1,sediment,-3.311,37.341,1.72,71.05,0,NA,NA,NA,NA,NA,NA
8/22/13,4,221,20,Summer,7,0,0,swab,-3.432,37.618,0,72.725,2.12,NA,NA,NA,NA,NA,NA
8/22/13,4,224,20,Summer,7,34.92,1,sediment,-3.311,37.341,0.73,61,0,NA,NA,NA,NA,NA,NA
8/22/13,4,225,20,Summer,7,32.06,1,sediment,-3.311,37.341,1.59,74.4,0,NA,NA,NA,NA,NA,NA
8/22/13,4,301,20,Summer,7,37.41,1,swab,-3.432,37.618,0.06,67,1.31,NA,NA,NA,NA,NA,NA
8/22/13,4,302,20,Summer,7,33.49,1,swab,-3.432,37.618,1.2,68.81818182,3.73,7.765,7.765,0,7.765,7.765,0
8/22/13,4,303,20,Summer,7,0,0,swab,-3.432,37.618,0,70.63818182,1.92,NA,NA,NA,NA,NA,NA
8/22/13,4,304,20,Summer,7,36.97,1,swab,-3.432,37.618,0.19,72.45818182,3.57,7.857,7.857,0,7.857,7.857,0
8/22/13,4,305,20,Summer,7,36.67,1,swab,-3.432,37.618,0.28,74.27818182,1.63,NA,NA,NA,NA,NA,NA
8/22/13,4,306,20,Summer,7,37.61,1,swab,-3.432,37.618,0,76.09818182,3.68,7.887,7.887,0,7.887,7.887,0
