Date,Site,Region,Year,ID,WNSWinters,WNStime,Species,Sex,Weight,Forearm,BMI,Fungus,UV,Ct,logDNA,Pd,x,z,Tdmean,Tdmedian,Tdsd,Tdmin,Tdmax,Tdrange
3/4/13,3,1,2013,14,3,7,MYLU,M,6.5,37.25,0.174496644,0,4,31.42,1.986263736,1,36.3,1.7,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,22,3,7,MYLU,M,6,33.76,0.177725118,0,4,32.55,1.675824176,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,23,3,7,PESU,F,4.8,35.14,0.136596471,0,0,34.76,1.068681319,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,24,3,7,PESU,F,4.5,32.82,0.137111517,0,1,32.96,1.563186813,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,25,3,7,PESU,F,4.3,33.53,0.128243364,0,1,32.08,1.804945055,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,5,3,7,PESU,M,4.3,36.26,0.118587976,0,0,32.1,1.799450549,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,18,3,7,MYLU,M,6.2,37.58,0.164981373,0,4,34.09,1.252747253,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,2,3,7,PESU,M,8.9,34.47,0.258195532,0,1,33.2,1.497252747,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,3,3,7,PESU,F,4.6,34.7,0.132564841,0,1,31.35,2.005494505,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,10,3,7,PESU,M,4.2,35.39,0.118677593,0,1,33.19,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,9,3,7,PESU,F,4.7,36.85,0.127544098,0,0,30.5,2.239010989,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,16,3,7,MYSO,F,6.2,39.07,0.158689532,0,0,36.06,0.711538462,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,17,3,7,MYLU,M,7.1,36.95,0.192151556,0,4,32.11,1.796703297,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,4,3,7,PESU,M,4,32.14,0.124455507,0,1,33.09,1.527472527,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,6,3,7,PESU,M,4.6,35.81,0.128455739,0,0,32.19,1.774725275,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,13,3,7,PESU,F,4.8,34.26,0.140105079,0,2,34.78,1.063186813,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,11,3,7,PESU,M,4.3,33.15,0.129713424,0,0,31.39,1.994505495,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,19,3,7,MYLU,M,7.6,39.55,0.19216182,0,4,30.47,2.247252747,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,20,3,7,MYLU,M,6.5,36.13,0.179905895,0,2,31.06,2.085164835,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,15,3,7,MYLU,M,6.7,38.23,0.175255035,0,4,33.15,1.510989011,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,1,3,7,PESU,M,4.5,34.7,0.129682997,0,0,33.04,1.541208791,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,12,3,7,PESU,M,4.8,35.66,0.134604599,0,0,32.13,1.791208791,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,7,3,7,PESU,M,4,33.98,0.117716304,0,0,34.01,1.274725275,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,8,3,7,PESU,F,4.3,32.68,0.131578947,0,2,31.73,1.901098901,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,1,2013,21,3,7,PESU,F,4.3,35.19,0.122193805,0,1,30.92,2.123626374,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,48,3,7,PESU,M,3.9,33.44,0.116626794,0,1,31.53,1.956043956,1,160.8,1.77,10.38875,10.3575,0.26579362,10.138,10.702,0.564
3/4/13,3,2,2013,41,3,7,PESU,F,4.5,34.42,0.130737943,0,0,31.03,2.093406593,1,160.8,1.32,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,32,3,7,MYLU,M,6.4,37.42,0.171031534,0,3,31.25,2.032967033,1,159.7,2.07,10.59675,10.597,0.22034726,10.377,10.816,0.439
3/4/13,3,2,2013,30,3,7,PESU,F,4.5,35.69,0.126085738,0,1,32.17,1.78021978,1,159.7,2.07,10.59675,10.597,0.22034726,10.377,10.816,0.439
3/4/13,3,2,2013,33,3,7,MYLU,M,6.7,38.25,0.175163399,0,4,32.05,1.813186813,1,159.7,2.07,10.59675,10.597,0.22034726,10.377,10.816,0.439
3/4/13,3,2,2013,36,3,7,PESU,F,4.9,33.21,0.14754592,0,2,30.45,2.252747253,1,157.9,2.25,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,50,3,7,PESU,F,5.6,35.69,0.156906697,0,1,36.76,0.519230769,1,157.9,1.29,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,47,3,7,PESU,F,4.6,33.94,0.135533294,0,1,34.17,1.230769231,1,159.7,1.52,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,27,3,7,MYLU,M,5.2,38.53,0.134959772,0,1,30.59,2.214285714,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,46,3,7,PESU,M,5.1,34.7,0.146974063,0,0,35.52,0.85989011,1,160.8,1.71,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,39,3,7,PESU,F,5,33.3,0.15015015,0,0,33.33,1.461538462,1,160.8,1.46,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,26,3,7,PESU,M,4.8,32.99,0.145498636,0,0,33.56,1.398351648,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,42,3,7,PESU,F,4.7,35.23,0.133409026,0,1,32.74,1.623626374,1,160.8,1.16,10.2855,10.317,0.44171975,9.815,10.693,0.878
3/4/13,3,2,2013,44,3,7,PESU,M,4.5,33.93,0.132625995,0,1,30.7,2.184065934,1,159.7,2.68,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,34,3,7,MYLU,F,6.5,37.52,0.173240938,0,4,30.82,2.151098901,1,159.7,2.07,10.59675,10.597,0.22034726,10.377,10.816,0.439
3/4/13,3,2,2013,49,3,7,PESU,F,4.5,34.28,0.131271879,0,0,32.65,1.648351648,1,160.8,1.46,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,43,3,7,PESU,F,4.2,34.02,0.12345679,0,1,29.95,2.39010989,1,157.9,2.09,10.56525,10.5025,0.2847155,10.315,10.941,0.626
3/4/13,3,2,2013,38,3,7,PESU,M,5.1,33.96,0.150176678,0,0,32.15,1.785714286,1,157.9,2.02,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,28,3,7,MYLU,M,6.4,38.52,0.166147456,0,2,31.75,1.895604396,1,159.7,2.07,10.59675,10.597,0.22034726,10.377,10.816,0.439
3/4/13,3,2,2013,45,3,7,PESU,M,4.2,34.26,0.122591944,0,0,35.75,0.796703297,1,159.7,1.88,11.00175,10.939,0.27095679,10.751,11.378,0.627
3/4/13,3,2,2013,29,3,7,MYLU,M,5.2,36.71,0.141650776,0,1,31.62,1.931318681,1,159.7,2.07,10.59675,10.597,0.22034726,10.377,10.816,0.439
3/4/13,3,2,2013,40,3,7,PESU,M,4.5,34.44,0.130662021,0,1,32.18,1.777472527,1,159.7,1.88,11.00175,10.939,0.27095679,10.751,11.378,0.627
3/4/13,3,2,2013,35,3,7,PESU,F,4.4,34.9,0.126074499,0,3,30.95,2.115384615,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,31,3,7,MYLU,M,6.6,38.71,0.170498579,0,4,31.91,1.851648352,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,2,2013,37,3,7,PESU,F,4.7,32.48,0.144704433,0,1,31.96,1.837912088,1,159.7,2.07,10.59675,10.597,0.22034726,10.377,10.816,0.439
3/4/13,3,3,2013,61,3,7,PESU,M,3.9,32.87,0.118649224,0,1,32.83,1.598901099,1,207.3,1.138,10.963,10.963,0.18433484,10.775,11.151,0.376
3/4/13,3,3,2013,67,3,7,PESU,F,5,32.93,0.15183723,0,2,32.47,1.697802198,1,210.72,1.38,NA,NA,NA,NA,NA,NA
3/4/13,3,3,2013,62,3,7,PESU,M,3.6,31.35,0.114832536,0,0,32.83,1.598901099,1,207.3,1.138,10.963,10.963,0.18433484,10.775,11.151,0.376
3/4/13,3,3,2013,52,3,7,MYSO,F,6.8,39.11,0.173868576,0,1,0,0,0,207.3,1.138,10.963,10.963,0.18433484,10.775,11.151,0.376
3/4/13,3,3,2013,51,3,7,MYSO,F,7.2,39.41,0.182694748,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,3,2013,65,3,7,PESU,F,4.5,33.72,0.133451957,0,0,0,0,0,214.13,1.617,NA,NA,NA,NA,NA,NA
3/4/13,3,3,2013,53,3,7,MYSO,M,6.1,38.8,0.157216495,0,0,0,0,0,207.3,1.154,11.0415,11.01,0.16592669,10.885,11.261,0.376
3/4/13,3,3,2013,64,3,7,PESU,F,4.4,34.42,0.127832655,0,1,37.68,0.266483516,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,3,2013,66,3,7,PESU,F,4.6,34.59,0.132986412,0,1,35.56,0.848901099,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,3,2013,68,3,7,PESU,M,5,35.04,0.142694064,0,0,34.37,1.175824176,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/13,3,3,2013,70,3,7,PESU,F,4.1,30.59,0.134030729,0,3,32.95,1.565934066,1,207.3,1.412,NA,NA,NA,NA,NA,NA
3/4/13,3,3,2013,69,3,7,PESU,F,5.1,34.68,0.147058824,0,0,38.08,0.156593407,1,207.3,1.109,10.87275,10.8415,0.13563278,10.747,11.061,0.314
3/4/13,3,3,2013,63,3,7,PESU,F,4.3,33.67,0.127710128,0,0,37.15,0.412087912,1,207.3,0.793,11.19475,11.1635,0.08862421,11.132,11.32,0.188
3/4/13,3,3,2013,59,3,7,MYSO,M,6,39.3,0.152671756,0,0,0,0,0,207.3,1.154,11.0415,11.01,0.16592669,10.885,11.261,0.376
3/4/13,3,3,2013,60,3,7,MYSO,M,7.6,40.18,0.18914883,0,1,39.35,-0.192307692,1,207.3,1.154,11.0415,11.01,0.16592669,10.885,11.261,0.376
3/4/13,3,3,2013,54,3,7,MYSO,M,6.5,39.42,0.164890918,0,0,0,0,0,207.3,1.154,11.0415,11.01,0.16592669,10.885,11.261,0.376
3/4/13,3,3,2013,57,3,7,MYSO,M,6.1,38.91,0.156772038,0,1,0,0,0,207.3,1.154,11.0415,11.01,0.16592669,10.885,11.261,0.376
3/4/13,3,3,2013,56,3,7,MYSO,F,6.1,39.52,0.154352227,0,1,0,0,0,207.3,1.154,11.0415,11.01,0.16592669,10.885,11.261,0.376
3/4/13,3,3,2013,55,3,7,MYSO,M,6.2,40.49,0.153124228,0,1,0,0,0,207.3,1.154,11.0415,11.01,0.16592669,10.885,11.261,0.376
3/4/13,3,3,2013,58,3,7,MYSO,M,6.1,39.64,0.153884965,0,0,0,0,0,207.3,1.154,11.0415,11.01,0.16592669,10.885,11.261,0.376
3/7/13,6,1,2013,7,5,17,MYLU,M,6.9,38.81,0.17778923,0,4,35.42,0.813370474,1,22,1.8,3.289,3.289,0,3.289,3.289,0
3/7/13,6,1,2013,2,5,17,MYLU,F,6.7,36.77,0.182213761,0,3,35.18,0.880222841,1,22,1.75,3.26875,3.253,0.0315,3.253,3.316,0.063
3/7/13,6,1,2013,4,5,17,MYLU,M,6,37.26,0.161030596,1,2,33.69,1.295264624,1,22,1.75,3.26875,3.253,0.0315,3.253,3.316,0.063
3/7/13,6,1,2013,25,5,17,MYLU,M,6,37.39,0.160470714,0,4,35.68,0.740947075,1,22,1.8,3.289,3.289,0,3.289,3.289,0
3/7/13,6,1,2013,3,5,17,MYLU,M,6.3,37.24,0.169172932,1,4,37.53,0.225626741,1,22,1.75,3.26875,3.253,0.0315,3.253,3.316,0.063
3/7/13,6,1,2013,19,5,17,MYLU,M,6.5,39.05,0.166453265,0,1,34.26,1.136490251,1,22,1.75,3.26875,3.253,0.0315,3.253,3.316,0.063
3/7/13,6,1,2013,17,5,17,MYLU,F,5.9,37.27,0.158304266,0,4,32.79,1.545961003,1,22,1.76,3.3395,3.324,0.031,3.324,3.386,0.062
3/7/13,6,1,2013,8,5,17,MYLU,M,6.9,38.11,0.181054841,1,4,34.54,1.058495822,1,22,1.34,3.39775,3.382,0.0315,3.382,3.445,0.063
3/7/13,6,1,2013,10,5,17,MYLU,M,7.1,37.56,0.189030884,0,3,38.48,-0.038997214,1,22,1.91,3.52625,3.542,0.0315,3.479,3.542,0.063
3/7/13,6,1,2013,20,5,17,MYLU,F,6.9,39.28,0.175661914,0,1,34.31,1.122562674,1,22,1.91,3.52625,3.542,0.0315,3.479,3.542,0.063
3/7/13,6,1,2013,11,5,17,MYLU,M,6.8,38.06,0.178665265,1,4,36.61,0.48189415,1,22,1.91,3.52625,3.542,0.0315,3.479,3.542,0.063
3/7/13,6,1,2013,12,5,17,MYLU,M,7.7,38.71,0.198915009,1,4,33.74,1.281337047,1,22,1.85,3.471,3.471,0,3.471,3.471,0
3/7/13,6,1,2013,18,5,17,MYLU,M,6.3,38.07,0.165484634,0,4,35.99,0.6545961,1,22,1.32,3.597,3.597,0,3.597,3.597,0
3/7/13,6,1,2013,16,5,17,MYLU,M,6,36.67,0.163621489,0,4,33.08,1.465181058,1,22,1.32,3.597,3.597,0,3.597,3.597,0
3/7/13,6,1,2013,22,5,17,MYLU,M,6.1,37.88,0.161034847,1,4,29.65,2.420612813,1,22,1.32,3.597,3.597,0,3.597,3.597,0
3/7/13,6,1,2013,1,5,17,MYLU,M,6.1,37.31,0.163495042,0,2,34.15,1.167130919,1,22,1.75,3.26875,3.253,0.0315,3.253,3.316,0.063
3/7/13,6,1,2013,14,5,17,MYLU,M,6.1,36.56,0.166849015,1,4,35.29,0.849582173,1,22,1.32,3.597,3.597,0,3.597,3.597,0
3/7/13,6,1,2013,24,5,17,MYLU,M,6.3,39.3,0.160305344,0,4,32.96,1.498607242,1,17,3.14,3.504,3.504,0,3.504,3.504,0
3/7/13,6,1,2013,9,5,17,MYLU,M,5.9,38.55,0.15304799,1,4,36.49,0.515320334,1,22,0,3.46,3.46,0,3.46,3.46,0
3/7/13,6,1,2013,5,5,17,MYLU,M,6.3,37.26,0.169082126,0,1,33.22,1.426183844,1,22,0,3.534,3.534,0,3.534,3.534,0
3/7/13,6,1,2013,13,5,17,MYLU,M,6.3,36.81,0.171149144,0,4,31.46,1.91643454,1,22,0,3.534,3.534,0,3.534,3.534,0
3/7/13,6,1,2013,21,5,17,MYLU,M,6.6,36.89,0.178910274,0,4,31.21,1.986072423,1,22,0,3.534,3.534,0,3.534,3.534,0
3/7/13,6,1,2013,6,5,17,MYLU,M,6.7,40.23,0.166542381,1,2,35.8,0.707520891,1,22,0,3.534,3.534,0,3.534,3.534,0
3/7/13,6,1,2013,23,5,17,MYLU,M,7.2,38.71,0.18599845,0,4,36.93,0.39275766,1,22,0,3.99675,3.981,0.0315,3.981,4.044,0.063
3/7/13,6,3,2013,42,5,17,MYLU,F,7.2,39.43,0.18260208,0,4,35.02,0.924791086,1,0,1.09,4.24975,4.234,0.0315,4.234,4.297,0.063
3/7/13,6,3,2013,31,5,17,MYLU,M,4.4,38.22,0.115122972,0,3,33.82,1.259052925,1,0,1.09,4.24975,4.234,0.0315,4.234,4.297,0.063
3/7/13,6,3,2013,36,5,17,MYLU,F,7.3,39.72,0.183786506,0,3,36.97,0.381615599,1,0,1.07,4.40075,4.385,0.0315,4.385,4.448,0.063
3/7/13,6,3,2013,29,5,17,MYLU,F,5.6,37.99,0.147407212,0,4,34.45,1.08356546,1,0,1.07,4.40075,4.385,0.0315,4.385,4.448,0.063
3/7/13,6,3,2013,32,5,17,MYLU,F,6,39.27,0.152788388,0,3,33.15,1.445682451,1,0,1.07,4.40075,4.385,0.0315,4.385,4.448,0.063
3/7/13,6,3,2013,37,5,17,MYLU,F,6.9,36.67,0.188164712,0,4,36.06,0.635097493,1,0,1.07,4.40075,4.385,0.0315,4.385,4.448,0.063
3/7/13,6,3,2013,40,5,17,MYLU,M,6.6,38.49,0.17147311,0,4,37.55,0.22005571,1,0,1.07,4.40075,4.385,0.0315,4.385,4.448,0.063
3/7/13,6,3,2013,43,5,17,MYLU,M,7.1,38.05,0.186596583,2,4,37.54,0.222841226,1,0,2.06,4.25475,4.1765,0.20674199,4.114,4.552,0.438
3/7/13,6,3,2013,46,5,17,MYLU,M,6.5,38.41,0.169226764,0,4,34.74,1.002785515,1,0,1.03,4.58575,4.57,0.0315,4.57,4.633,0.063
3/7/13,6,3,2013,44,5,17,MYLU,M,6.8,38.16,0.178197065,1,4,34.49,1.072423398,1,0,1.03,4.58575,4.57,0.0315,4.57,4.633,0.063
3/7/13,6,3,2013,45,5,17,MYLU,M,6.8,37.71,0.180323522,0,3,33.3,1.403899721,1,0,0.95,NA,NA,NA,NA,NA,NA
3/7/13,6,3,2013,28,5,17,MYLU,F,6.3,36.24,0.17384106,0,4,31.51,1.902506964,1,0,0.95,NA,NA,NA,NA,NA,NA
3/7/13,6,3,2013,34,5,17,MYLU,F,7.1,37.48,0.189434365,0,4,37.84,0.139275766,1,0,1.12,4.6245,4.6245,0.03637307,4.593,4.656,0.063
3/7/13,6,3,2013,30,5,17,MYLU,F,4,38.02,0.105207785,0,4,36.1,0.623955432,1,0,1.12,4.6245,4.6245,0.03637307,4.593,4.656,0.063
3/7/13,6,3,2013,27,5,17,MYLU,M,4.7,36.44,0.128979144,0,2,34.71,1.011142061,1,0,1.12,4.6245,4.6245,0.03637307,4.593,4.656,0.063
3/7/13,6,3,2013,39,5,17,MYLU,M,6.2,36.17,0.171412773,0,4,37.16,0.328690808,1,0,1.12,4.6245,4.6245,0.03637307,4.593,4.656,0.063
3/7/13,6,3,2013,38,5,17,MYLU,M,6.2,38.28,0.161964472,0,3,34.06,1.192200557,1,0,1.12,4.6245,4.6245,0.03637307,4.593,4.656,0.063
3/7/13,6,3,2013,35,5,17,MYLU,F,7.8,38.43,0.202966432,0,4,35.47,0.799442897,1,0,1.12,4.6245,4.6245,0.03637307,4.593,4.656,0.063
3/7/13,6,3,2013,33,5,17,MYLU,M,7.1,35.79,0.198379436,0,4,33.38,1.381615599,1,0,1.12,4.6245,4.6245,0.03637307,4.593,4.656,0.063
3/7/13,6,3,2013,47,5,17,MYLU,M,6.5,37.17,0.174872209,0,4,34.66,1.025069638,1,0,0.97,4.613,4.613,0,4.613,4.613,0
3/7/13,6,3,2013,50,5,17,MYLU,M,7.7,37.12,0.207435345,0,4,32.47,1.635097493,1,0,2.21,NA,NA,NA,NA,NA,NA
3/7/13,6,3,2013,51,5,17,MYLU,F,7.1,38.28,0.185475444,0,4,34.05,1.194986072,1,0,2.21,NA,NA,NA,NA,NA,NA
3/7/13,6,3,2013,49,5,17,MYLU,M,7.4,37.1,0.199460916,0,4,32.67,1.579387187,1,6.6,1.5,NA,NA,NA,NA,NA,NA
3/7/13,6,3,2013,48,5,17,MYLU,M,7.1,37.29,0.190399571,0,4,31.46,1.91643454,1,6.6,1.5,NA,NA,NA,NA,NA,NA
3/7/13,6,3,2013,26,5,17,MYLU,M,6.6,35.34,0.186757216,0,3,37.77,0.158774373,1,22,1.32,3.597,3.597,0,3.597,3.597,0
3/22/13,2,1,2013,2,1,2,MYLU,F,5.9,35.15,0.167852063,0,1,35.45,0.370481928,1,61,0.95,NA,NA,NA,NA,NA,NA
3/22/13,2,1,2013,1,1,2,MYLU,M,5.3,34.9,0.151862464,0,0,0,0,0,61,0.95,NA,NA,NA,NA,NA,NA
3/22/13,2,1,2013,3,1,2,MYLU,M,6.7,37.08,0.180690399,0,0,0,0,0,61,0.95,NA,NA,NA,NA,NA,NA
3/22/13,2,1,2013,5,1,2,MYLU,M,6.8,41.04,0.165692008,0,0,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,14,1,2,MYLU,M,6.3,37.72,0.167020148,0,0,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,11,1,2,MYLU,F,6.6,36.93,0.178716491,0,0,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,8,1,2,MYLU,M,6.9,36.35,0.189821183,0,1,36.56,0.036144578,1,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,9,1,2,MYLU,M,6.4,36.96,0.173160173,0,0,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,10,1,2,MYLU,M,6.9,36.38,0.189664651,0,0,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,15,1,2,MYLU,M,6.1,36.77,0.165896111,0,1,36.18,0.15060241,1,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,13,1,2,MYLU,F,6.8,38.51,0.176577512,0,0,38.47,-0.539156627,1,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,7,1,2,MYLU,M,6.5,37.77,0.172094255,0,1,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,12,1,2,MYLU,F,7.5,37.67,0.199097425,0,0,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,6,1,2,MYLU,M,6.7,37.22,0.180010747,0,0,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,4,1,2,MYLU,M,6.4,38.11,0.167934925,0,0,0,0,0,61.83,-1.06,2.509,2.9325,2.45003687,-0.422,4.593,5.015
3/22/13,2,1,2013,16,1,2,PESU,F,5.4,34.07,0.158497212,0,0,0,0,0,65.15,1.8,5.307,5.2915,0.46197619,4.852,5.793,0.941
3/22/13,2,1,2013,23,1,2,MYSO,M,5.7,38.54,0.147898287,0,0,0,0,0,73.72,1.26,3.1885,3.6125,1.85585174,0.785,4.744,3.959
3/22/13,2,1,2013,17,1,2,MYSO,M,6.4,40.63,0.157519075,0,0,0,0,0,73.72,1.26,3.1885,3.6125,1.85585174,0.785,4.744,3.959
3/22/13,2,1,2013,19,1,2,MYLU,M,6,37.84,0.158562368,0,0,0,0,0,73.72,1.26,3.1885,3.6125,1.85585174,0.785,4.744,3.959
3/22/13,2,1,2013,20,1,2,MYSO,M,5.7,38.19,0.149253731,0,0,0,0,0,73.72,1.26,3.1885,3.6125,1.85585174,0.785,4.744,3.959
3/22/13,2,1,2013,18,1,2,MYLU,M,5.9,37.77,0.156208631,0,0,0,0,0,73.72,1.26,3.1885,3.6125,1.85585174,0.785,4.744,3.959
3/22/13,2,1,2013,22,1,2,PESU,M,4.4,33.5,0.131343284,0,0,0,0,0,73.72,1.26,3.1885,3.6125,1.85585174,0.785,4.744,3.959
3/22/13,2,1,2013,21,1,2,MYLU,M,6.4,38.24,0.167364017,0,0,38.21,-0.460843373,1,73.72,1.26,3.1885,3.6125,1.85585174,0.785,4.744,3.959
3/22/13,2,2,2013,27,1,2,PESU,M,5,33.43,0.149566258,0,0,0,0,0,116.75,3.5,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,31,1,2,MYLU,M,5.9,36.91,0.15984828,0,1,0,0,0,116.75,3.5,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,32,1,2,MYLU,M,5.5,35.81,0.153588383,0,0,0,0,0,116.75,3.5,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,33,1,2,MYLU,M,6.2,38.22,0.162218734,0,0,36.7,-0.006024096,1,116.75,3.5,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,34,1,2,MYLU,M,6.3,36.71,0.171615364,0,0,0,0,0,116.75,3.5,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,35,1,2,MYLU,M,6,36.65,0.163710778,0,0,0,0,0,116.75,3.5,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,30,1,2,MYLU,M,6.1,36.31,0.167997797,0,0,0,0,0,121.25,2.02,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,36,1,2,MYLU,M,6.1,37.49,0.162710056,0,0,0,0,0,116.75,-3.85,4.39825,4.524,0.98737611,3.236,5.309,2.073
3/22/13,2,2,2013,41,1,2,MYLU,M,6.4,36.67,0.174529588,0,1,34.74,0.584337349,1,116.75,-3.85,4.39825,4.524,0.98737611,3.236,5.309,2.073
3/22/13,2,2,2013,37,1,2,MYLU,M,6,35.01,0.171379606,0,1,33.55,0.942771084,1,119,0.2,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,38,1,2,MYLU,M,5.7,36.27,0.157154673,0,0,0,0,0,119,0.2,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,43,1,2,MYLU,M,7.2,38.38,0.187597707,2,3,29.83,2.063253012,1,119,0.2,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,39,1,2,MYLU,F,6.6,37.52,0.175906183,3,4,28.53,2.454819277,1,119,0.2,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,40,1,2,MYLU,M,7,37.28,0.18776824,0,0,0,0,0,116.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,42,1,2,MYLU,M,6.6,36.57,0.1804758,0,0,0,0,0,116.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,44,1,2,MYLU,M,6.4,36.61,0.174815624,0,0,0,0,0,116.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,45,1,2,MYLU,M,6.8,37.4,0.181818182,0,0,0,0,0,116.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,46,1,2,MYLU,M,6,38.55,0.155642023,0,0,0,0,0,116.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,24,1,2,MYLU,F,6.3,37.54,0.167820991,0,0,0,0,0,125.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,25,1,2,MYLU,F,7.9,38.01,0.207840042,0,0,34.25,0.731927711,1,125.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,26,1,2,MYLU,M,4.9,35.17,0.139323287,0,1,35.29,0.418674699,1,125.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,28,1,2,MYLU,M,5.7,37,0.154054054,0,0,0,0,0,125.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,2,2013,29,1,2,MYLU,F,6.2,37.2,0.166666667,0,0,0,0,0,125.75,7.1,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,66,1,2,PESU,M,5.3,36.3,0.14600551,0,0,0,0,0,183,0.59,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,64,1,2,PESU,F,6.8,34.99,0.19434124,0,0,0,0,0,186.18,0.59,6.38525,6.3225,0.2403142,6.197,6.699,0.502
